tweet_id,timestamp,year,month,date,username,text,text_clean,like,retweet,reply,quote,sentiment,confidence,score_positive,score_neutral,score_negative
1537085797228507137,2022-06-15 21:53:06+07:00,2022,6,2022-06-15,siayi,"Persentase Penduduk Miskin Menurut Provinsi,
Maret 2021 &amp; September 2021
https://t.co/sdJQ9TjSfR https://t.co/hO1UyJEBfk","persentase penduduk miskin menurut provinsi, maret amp september",0,1,0,0,neutral,0.9653969407081604,0.0,0.9653969407081604,0.0
1537083844054384640,2022-06-15 21:45:20+07:00,2022,6,2022-06-15,siayi,"Persentase Penduduk Miskin (P0) Menurut Provinsi dan Daerah 2020-2021
https://t.co/Ld5Ot8JbMv",persentase penduduk miskin p0 menurut provinsi dan daerah,0,0,0,0,neutral,0.977214515209198,0.0,0.977214515209198,0.0
1537072937756688385,2022-06-15 21:02:00+07:00,2022,6,2022-06-15,kondangx,"@M45Broo_ Perbandingan Th.2021 Penduduk Jateng yg miskin 11,25% dari 36,5jt total jml penduduk,  DKI yg miskin 5,05% dari 10jtan total jumlah pnduduk... Pakai logika aja ..persentase nya aja udah beda ..","perbandingan th. penduduk jateng yg miskin , dari ,5jt total jml penduduk, dki yg miskin , dari 10jtan total jumlah pnduduk... pakai logika aja ..persentase nya aja udah beda ..",2,0,0,0,negative,0.9608941674232483,0.0,0.0,0.9608941674232483
1536951119997730818,2022-06-15 12:57:56+07:00,2022,6,2022-06-15,yuana_kusuma,"@ChusnulCh__ @malakmalakmal Awal menjabat 2013 kemiskinan Jateng 14.44%
Akhir perioda I 2017, kemiskinan Jateng 13.01%
Periode II data terakhir 2021, kemiskinan 11.79%. Jadi walaupun dilanda pandemi 2 tahun, persentase penduduk miskin Jateng berkurang, bukan naik 5 kali lipat.","awal menjabat kemiskinan jateng . akhir perioda i , kemiskinan jateng . periode ii data terakhir , kemiskinan . . jadi walaupun dilanda pandemi tahun, persentase penduduk miskin jateng berkurang, bukan naik kali lipat.",6,2,2,0,neutral,0.42969200015068054,0.0,0.42969200015068054,0.0
1536623253619298304,2022-06-14 15:15:07+07:00,2022,6,2022-06-14,purnomowardoyo,"Untuk Pulau Jawa

⬇️

Sebaran Penduduk Miskin di Pulau Jawa

Di Pulau Jawa, penduduk miskin terbanyak berada di Jawa Timur dengan jumlah 4,25 juta orang (persentase penduduk miskin 10,59%).","untuk pulau jawa sebaran penduduk miskin di pulau jawa di pulau jawa, penduduk miskin terbanyak berada di jawa timur dengan jumlah , juta orang persentase penduduk miskin , .",0,0,1,0,neutral,0.5201600193977356,0.0,0.5201600193977356,0.0
1535985053603221504,2022-06-12 20:59:08+07:00,2022,6,2022-06-12,ObiWan_Catnobi,"Kalo definisi provinsi termiskin adalah provinsi dengan persentase penduduk miskin tertinggi, tentu bukan Aceh jawabannya.

Tapi masuk bottom 5 wqwqwq. 15,5% soalnya","kalo definisi provinsi termiskin adalah provinsi dengan persentase penduduk miskin tertinggi, tentu bukan aceh jawabannya. tapi masuk bottom wqwqwq. , soalnya",16,0,0,0,negative,0.8346647024154663,0.0,0.0,0.8346647024154663
1535783669209923584,2022-06-12 07:38:54+07:00,2022,6,2022-06-12,THaripriambodo,@dfirdiansyah1 @AwanParutang @ferrykoto @PKSejahtera Lihat persentase jumlah penduduk miskin. Gitu aja kagak paham.,lihat persentase jumlah penduduk miskin. gitu aja kagak paham.,0,0,1,0,negative,0.9977600574493408,0.0,0.0,0.9977600574493408
1535225074667532288,2022-06-10 18:39:15+07:00,2022,6,2022-06-10,abi_gheitsa,"@orangkisaran @_ekokuntadhi persentase penduduk miskin beberapa provinsi di Indonesia

https://t.co/zYNSHIwgXt",persentase penduduk miskin beberapa provinsi di indonesia,0,0,0,0,neutral,0.9840497374534607,0.0,0.9840497374534607,0.0
1552836674694127616,2022-07-29 09:01:28+07:00,2022,7,2022-07-29,bpsprovbali,"Berdasarkan klasifikasi perkotaan dan perdesaan, persentase penduduk miskin di daerah perkotaan tercatat sebesar 4,23%, sedangkan penduduk miskin di daerah perdesaan tercatat sebesar 5,39%.","berdasarkan klasifikasi perkotaan dan perdesaan, persentase penduduk miskin di daerah perkotaan tercatat sebesar , , sedangkan penduduk miskin di daerah perdesaan tercatat sebesar , .",0,0,1,0,neutral,0.9469462037086487,0.0,0.9469462037086487,0.0
1552296498242600960,2022-07-27 21:15:00+07:00,2022,7,2022-07-27,mtaufiqar,"@mawakresna rasio gini (ukuran/indikator) yg menggambarkan kondisi ketimpangan pendapatan/kesejahteraan warga di Jogja ""konsisten"" tinggi dari tahun ke tahun. fluktuasi skor Indeks Gini masih berkutat di kisaran yg tinggi. Ttg kemiskinan, persentase penduduk miskin di DIY jg ""juara"" se-Jawa. https://t.co/XVAR17TSCU","rasio gini ukuran indikator yg menggambarkan kondisi ketimpangan pendapatan kesejahteraan warga di jogja konsisten tinggi dari tahun ke tahun. fluktuasi skor indeks gini masih berkutat di kisaran yg tinggi. ttg kemiskinan, persentase penduduk miskin di diy jg juara se jawa.",36,14,3,0,positive,0.6597114205360413,0.6597114205360413,0.0,0.0
1551748510164611072,2022-07-26 08:57:29+07:00,2022,7,2022-07-26,noormafmz,"Papua masih menjadi wilayah Indonesia yang memiliki angka kemiskinan tinggi. Badan Pusat Statistik (BPS) mencatat persentase penduduk miskin di Papua mengalami peningkatan 0,09% poin, yaitu dari 26,55% pada September 2019 menjadi 26,64% pada Maret 2020.
#MembangunPapua","papua masih menjadi wilayah indonesia yang memiliki angka kemiskinan tinggi. badan pusat statistik bps mencatat persentase penduduk miskin di papua mengalami peningkatan , poin, yaitu dari , pada september menjadi , pada maret . membangunpapua",0,0,0,0,neutral,0.9032654166221619,0.0,0.9032654166221619,0.0
1551187657606463490,2022-07-24 19:48:51+07:00,2022,7,2022-07-24,Maharafitri_ani,Persentase penduduk miskin di Papua menurun. #Papua #DOB #Otsus https://t.co/0ODu4MfZ7i,persentase penduduk miskin di papua menurun. papua dob otsus,0,0,0,0,neutral,0.6202128529548645,0.0,0.6202128529548645,0.0
1548118994128740352,2022-07-16 08:35:05+07:00,2022,7,2022-07-16,Harian_Jogja,"Waduh, Persentase Penduduk Miskin di DIY Lampaui Angka Nasional https://t.co/SZkCZeYBZJ #beritajogja #jogja #jogjaistimewa https://t.co/aE0aZ5mMNW","waduh, persentase penduduk miskin di diy lampaui angka nasional beritajogja jogja jogjaistimewa",1,0,0,0,neutral,0.95941162109375,0.0,0.95941162109375,0.0
1548098640908283904,2022-07-16 07:14:12+07:00,2022,7,2022-07-16,hariankompas,"Dengan persentase penduduk miskin di Bali sebesar 4,57 persen, maka jumlah penduduk miskin di Bali pada Maret 2022 berkurang sekitar 5.780 orang dibandingkan September 2021. Namun angka itu masih lebih tinggi dibandingkan Maret 2021. #AdadiKompas

https://t.co/fcATrVFDCK","dengan persentase penduduk miskin di bali sebesar , persen, maka jumlah penduduk miskin di bali pada maret berkurang sekitar . orang dibandingkan september . namun angka itu masih lebih tinggi dibandingkan maret . adadikompas",3,1,1,0,neutral,0.9694088697433472,0.0,0.9694088697433472,0.0
1547944125823008771,2022-07-15 21:00:13+07:00,2022,7,2022-07-15,tempodotco,"BPS mencatat jumlah penduduk miskin pada Maret 2022 sebanyak 26,16 juta orang.

Persentase penduduk miskin terbanyak di pulau Jawa yaitu 52,96%.

Baca selengkapnya di https://t.co/ZEdgB8P171 https://t.co/PDF666Kn2p","bps mencatat jumlah penduduk miskin pada maret sebanyak , juta orang. persentase penduduk miskin terbanyak di pulau jawa yaitu , . baca selengkapnya di",19,6,12,2,neutral,0.9528098106384277,0.0,0.9528098106384277,0.0
1547940693309784065,2022-07-15 20:46:35+07:00,2022,7,2022-07-15,ivooxid,"Persentase Penduduk Miskin Turun Pada Maret, Menurut BPS https://t.co/ArD4mPo7BH","persentase penduduk miskin turun pada maret, menurut bps",0,0,0,0,neutral,0.9721760749816895,0.0,0.9721760749816895,0.0
1547938954371952640,2022-07-15 20:39:40+07:00,2022,7,2022-07-15,infoacehnet,"Setelah Aceh dengan persentase penduduk miskin sebesar 14,64%, disusul Provinsi Bengkulu 14,62%, Sumatera Selatan 11,90%, Lampung 11,57%, Sumatera Utara 8,42%, Jambi 7,62% dan Riau 6,78%.

https://t.co/esbLuRflaF","setelah aceh dengan persentase penduduk miskin sebesar , , disusul provinsi bengkulu , , sumatera selatan , , lampung , , sumatera utara , , jambi , dan riau , .",0,0,0,0,neutral,0.9679467678070068,0.0,0.9679467678070068,0.0
1547898792531218432,2022-07-15 18:00:05+07:00,2022,7,2022-07-15,VIVAcoid,"Kepala Badan Pusat Statistik (BPS), Margo Yuwono melaporkan, persentase penduduk miskin Indonesia pada Maret 2022 adalah sebesar 9,54 persen. Capaian itu menurun 0,60 persen poin, terhadap Maret 2021.

Selengkapnya : https://t.co/9V6sppoLfd
___
#Vivacoid #Indonesia #Kemiskinan https://t.co/TQHixTcTMz","kepala badan pusat statistik bps , margo yuwono melaporkan, persentase penduduk miskin indonesia pada maret adalah sebesar , persen. capaian itu menurun , persen poin, terhadap maret . selengkapnya ___ vivacoid indonesia kemiskinan",1,1,0,0,neutral,0.9849846363067627,0.0,0.9849846363067627,0.0
1547886203050946561,2022-07-15 17:10:03+07:00,2022,7,2022-07-15,PaltiHutabarat,"Beritanya gaes

Badan Pusat Statistik (BPS) mencatat bahwa persentase penduduk miskin pada Maret 2022 sebesar 9,54 persen atau turun 0,17 persen poin dibandingkan September 2021 dan menurun 0,60 persen poin terhadap Maret 2021.

https://t.co/lJHognEunK","beritanya gaes badan pusat statistik bps mencatat bahwa persentase penduduk miskin pada maret sebesar , persen atau turun , persen poin dibandingkan september dan menurun , persen poin terhadap maret .",6,1,1,0,neutral,0.8746721744537354,0.0,0.8746721744537354,0.0
1547879258743533568,2022-07-15 16:42:28+07:00,2022,7,2022-07-15,bpskalteng,"Persentase penduduk miskin perkotaan pada September 2021 sebesar 5,08 persen, naik menjadi 5,17 persen pada Maret 2022. Sementara persentase penduduk miskin perdesaan pada September 2021 sebesar 5,23 persen, naik menjadi 5,36 persen pada Maret 2022. https://t.co/8Cs5NlyTDS","persentase penduduk miskin perkotaan pada september sebesar , persen, naik menjadi , persen pada maret . sementara persentase penduduk miskin perdesaan pada september sebesar , persen, naik menjadi , persen pada maret .",0,0,1,0,neutral,0.9817323088645935,0.0,0.9817323088645935,0.0
1547862605481402368,2022-07-15 15:36:17+07:00,2022,7,2022-07-15,Media_Asuransi,"Jumlah penduduk miskin di Indonesia menurun baik dari segi persentase maupun angka.
https://t.co/Kb3L9HFkrZ",jumlah penduduk miskin di indonesia menurun baik dari segi persentase maupun angka.,1,0,0,0,neutral,0.6476761698722839,0.0,0.6476761698722839,0.0
1547853992939556864,2022-07-15 15:02:04+07:00,2022,7,2022-07-15,Tribun_Maluku,"BPS : Maret 2022, Persentase Penduduk Miskin Di Maluku Turun #Ekonomi  -  https://t.co/24EM6YQ3X4","bps maret , persentase penduduk miskin di maluku turun ekonomi",0,0,0,0,neutral,0.9850619435310364,0.0,0.9850619435310364,0.0
1547829190132523011,2022-07-15 13:23:30+07:00,2022,7,2022-07-15,bpsprovbali,"Persentase penduduk miskin di Bali pada Maret 2022 sebesar 4,57%. Turun 0,15% poin terhadap September 2021 dan meningkat 0,04% poin terhadap Maret 2021. https://t.co/cPr4vrNCh7","persentase penduduk miskin di bali pada maret sebesar , . turun , poin terhadap september dan meningkat , poin terhadap maret .",0,0,1,0,neutral,0.9646665453910828,0.0,0.9646665453910828,0.0
1547786812684263427,2022-07-15 10:35:07+07:00,2022,7,2022-07-15,alfareno,"#RT @bps_statistics: Persentase penduduk miskin pada Maret 2022 sebesar 9,54 persen, menurun 0,17 persen poin terhadap September 2021 dan menurun 0,60 persen poin terhadap Maret 2021.

#RilisBPS
#Kemiskinan","rt persentase penduduk miskin pada maret sebesar , persen, menurun , persen poin terhadap september dan menurun , persen poin terhadap maret . rilisbps kemiskinan",0,0,0,0,neutral,0.9931597709655762,0.0,0.9931597709655762,0.0
1547784688541900800,2022-07-15 10:26:40+07:00,2022,7,2022-07-15,alfareno,"RT bps_statistics: Persentase penduduk miskin pada Maret 2022 sebesar 9,54 persen, menurun 0,17 persen poin terhadap September 2021 dan menurun 0,60 persen poin terhadap Maret 2021.

#RilisBPS
#Kemiskinan","rt bps_statistics persentase penduduk miskin pada maret sebesar , persen, menurun , persen poin terhadap september dan menurun , persen poin terhadap maret . rilisbps kemiskinan",0,0,0,0,neutral,0.9936251640319824,0.0,0.9936251640319824,0.0
1547778420175544322,2022-07-15 10:01:46+07:00,2022,7,2022-07-15,bps_statistics,"Persentase penduduk miskin pada Maret 2022 sebesar 9,54 persen, menurun 0,17 persen poin terhadap September 2021 dan menurun 0,60 persen poin terhadap Maret 2021.

#RilisBPS
#Kemiskinan","persentase penduduk miskin pada maret sebesar , persen, menurun , persen poin terhadap september dan menurun , persen poin terhadap maret . rilisbps kemiskinan",47,20,16,7,neutral,0.9895702600479126,0.0,0.9895702600479126,0.0
1546136052724707328,2022-07-10 21:15:35+07:00,2022,7,2022-07-10,ginmunth,"@zqhr Terus, sering banget netizen indo  ngolok ngolok keadaan TL saat ini. Gw yang baca aja malu, padahal kalau secara jumlah, orang miskin kita berapa puluh kali dari jumlah penduduk TL, walau secara persentase TL emang memprihatinkan sih.","terus, sering banget netizen indo ngolok ngolok keadaan tl saat ini. gw yang baca aja malu, padahal kalau secara jumlah, orang miskin kita berapa puluh kali dari jumlah penduduk tl, walau secara persentase tl emang memprihatinkan sih.",0,0,1,0,negative,0.9969236254692078,0.0,0.0,0.9969236254692078
1544208646279954432,2022-07-05 13:36:45+07:00,2022,7,2022-07-05,agungza3,@74bidadari @komstiroblak @BTS31193937 @CNNIndonesia Persentase Penduduk miskin Sumbar separonya  persentase Jateng prasaan. 😅 Cek data BPS dulu baru mangap..😁,persentase penduduk miskin sumbar separonya persentase jateng prasaan. cek data bps dulu baru mangap..,0,0,1,0,negative,0.8466717600822449,0.0,0.0,0.8466717600822449
1542905745636999171,2022-07-01 23:19:30+07:00,2022,7,2022-07-01,adepedia,"Tantangan pembangunan provinsi pemekaran sangat berat, terutama Papua Pegunungan dan juga Papua Tengah. 

Kabupaten/kota dengan persentase penduduk miskin tertinggi ngumpul di sini ☹️

https://t.co/Bx9XGMw9qS","tantangan pembangunan provinsi pemekaran sangat berat, terutama papua pegunungan dan juga papua tengah. kabupaten kota dengan persentase penduduk miskin tertinggi ngumpul di sini",19,4,1,0,negative,0.8547603487968445,0.0,0.0,0.8547603487968445
1564861706030813184,2022-08-31 13:24:39+07:00,2022,8,2022-08-31,ObiWan_Catnobi,"Membaca tabel sederhana dg komprehensif saja susah, apalagi disuruh ngitung jumlah &amp; persentase penduduk miskin hdhhhhhhh","membaca tabel sederhana dg komprehensif saja susah, apalagi disuruh ngitung jumlah amp persentase penduduk miskin hdhhhhhhh",10,1,2,0,negative,0.9963356256484985,0.0,0.0,0.9963356256484985
1560110116950618113,2022-08-18 10:43:31+07:00,2022,8,2022-08-18,cips_id,"Data Food Security and Vulnerability Atlas (FSVA) 2021, menunjukkan 74 kabupaten/kota masuk dalam kategori rentan rawan pangan. Penyebabnya yaitu produksi pangan lebih kecil dari kebutuhan, persentase penduduk miskin tinggi, prevalensi stunting tinggi &amp; akses air bersih terbatas. https://t.co/nUdwt3aep1","data food security and vulnerability atlas fsva , menunjukkan kabupaten kota masuk dalam kategori rentan rawan pangan. penyebabnya yaitu produksi pangan lebih kecil dari kebutuhan, persentase penduduk miskin tinggi, prevalensi stunting tinggi amp akses air bersih terbatas.",1,1,1,0,neutral,0.807094931602478,0.0,0.807094931602478,0.0
1559430206598746117,2022-08-16 13:41:48+07:00,2022,8,2022-08-16,fatmagnuscarlsn,@pr0f1tr0n1 @HitamSilit @littlevixen__ @katzedikke Mau data perbandingan apa nih sama Indonesia? GDP per kapita? Peringkat pendidikan? Kesehatan? Persentase penduduk miskin? Pengangguran?,mau data perbandingan apa nih sama indonesia gdp per kapita peringkat pendidikan kesehatan persentase penduduk miskin pengangguran,1,0,2,0,negative,0.9961524605751038,0.0,0.0,0.9961524605751038
1558646361675149312,2022-08-14 09:47:05+07:00,2022,8,2022-08-14,Bravo_munte,@tatakujiyati Memangnya udah hitung persentase penduduk miskin jakarta terhadap total penduduk jakarta ?.🤭,memangnya udah hitung persentase penduduk miskin jakarta terhadap total penduduk jakarta .,3,0,1,0,negative,0.9560835361480713,0.0,0.0,0.9560835361480713
1556889043631104001,2022-08-09 13:24:08+07:00,2022,8,2022-08-09,senyumi4j4,"Waduh, Persentase Penduduk Miskin di DIY Lampaui Angka Nasional https://t.co/sEOCHPR6XO","waduh, persentase penduduk miskin di diy lampaui angka nasional",0,0,0,0,neutral,0.4988461136817932,0.0,0.4988461136817932,0.0
1555427014261481473,2022-08-05 12:34:33+07:00,2022,8,2022-08-05,AHayH_yatt,"@ekowboy2 BELAJAR LAGI baca data. Provinsi termiskin tidak paralel dg jumlah penduduk miskin serta persentase penduduk miskin.
Tingkat pendapatan tidak sama dengan garis kemiskinan.",belajar lagi baca data. provinsi termiskin tidak paralel dg jumlah penduduk miskin serta persentase penduduk miskin. tingkat pendapatan tidak sama dengan garis kemiskinan.,2,0,0,0,negative,0.9810765981674194,0.0,0.0,0.9810765981674194
1572545429753196549,2022-09-21 18:17:01+07:00,2022,9,2022-09-21,smeleketeh,"Sekali2 ngeliatnya dari populasi, jangan persentase rasio mulu. Kalo penduduk Jawa Tengah 10 juta, hampir setegahnya miskin semua.","sekali2 ngeliatnya dari populasi, jangan persentase rasio mulu. kalo penduduk jawa tengah juta, hampir setegahnya miskin semua.",0,0,0,0,negative,0.994513988494873,0.0,0.0,0.994513988494873
1572081334872592386,2022-09-20 11:32:52+07:00,2022,9,2022-09-20,rezalisni,"7 provinsi dengan persentase penduduk miskin terbanyak di Indonesia:

1. Bengkulu 14,88%
2. NTB 14,10%
3. Sumatera Selatan 11,23%
4. Jambi 10,51%
5. DIY 10,56%
6. Aceh 10,31%
7. Jawa Tengah 9,92%

#miskin #indonesia #penduduk @ganjarpranowo https://t.co/nAqOvZwsY2","provinsi dengan persentase penduduk miskin terbanyak di indonesia . bengkulu , . ntb , . sumatera selatan , . jambi , . diy , . aceh , . jawa tengah , miskin indonesia penduduk",0,0,1,0,neutral,0.8838456273078918,0.0,0.8838456273078918,0.0
1572078129329631233,2022-09-20 11:20:08+07:00,2022,9,2022-09-20,kompascom,Jumlah penduduk miskin di Indonesia yakni 26 juta jiwa di mana jumlah penduduk miskin terbesar ada di Jawa dan persentase penduduk miskin di luar jawa https://t.co/kpMU4q3Dvz,jumlah penduduk miskin di indonesia yakni juta jiwa di mana jumlah penduduk miskin terbesar ada di jawa dan persentase penduduk miskin di luar jawa,2,1,1,0,neutral,0.6764960885047913,0.0,0.6764960885047913,0.0
1571451153115934722,2022-09-18 17:48:45+07:00,2022,9,2022-09-18,ohorella_b,"@Gunawanpark @simpatisanPKS @detikcom ayo kita masuk ke wilayah sama2 seuprit, yaitu wilayah kota (Depok itu kota), terlihat dlm screen capture di atas persentase penduduk miskin di depan tdk sampai 3% sdgkan semua kota di Jateng (kota = dipimpin walikota) semua di atas 4% bahkan ada yg 9,4% https://t.co/OJIDto3Qmk","ayo kita masuk ke wilayah sama2 seuprit, yaitu wilayah kota depok itu kota , terlihat dlm screen capture di atas persentase penduduk miskin di depan tdk sampai sdgkan semua kota di jateng kota dipimpin walikota semua di atas bahkan ada yg ,",1,0,1,0,negative,0.8560190200805664,0.0,0.0,0.8560190200805664
1569535672683495431,2022-09-13 10:57:19+07:00,2022,9,2022-09-13,yanpanjie,"Satu cara menurunkan persentase orang miskin.
Tinggal tunggu hasil survei yg menyatakan pasca kenaikan BBM,tingkat kepuasan masyarakat terhadap pemerintah naik &amp; jumlah penduduk “miskin” menurun😎","satu cara menurunkan persentase orang miskin. tinggal tunggu hasil survei yg menyatakan pasca kenaikan bbm,tingkat kepuasan masyarakat terhadap pemerintah naik amp jumlah penduduk miskin menurun",0,0,0,0,negative,0.6249370574951172,0.0,0.0,0.6249370574951172
1569535585039323137,2022-09-13 10:56:58+07:00,2022,9,2022-09-13,yanpanjie,"@SusantoMulyono2 Satu cara menurunkan persentase orang miskin.
Tinggal tunggu hasil survei yg menyatakan pasca kenaikan BBM,tingkat kepuasan masyarakat terhadap pemerintah naik &amp; jumlah penduduk “miskin” menurun😎","satu cara menurunkan persentase orang miskin. tinggal tunggu hasil survei yg menyatakan pasca kenaikan bbm,tingkat kepuasan masyarakat terhadap pemerintah naik amp jumlah penduduk miskin menurun",0,0,0,0,negative,0.6249370574951172,0.0,0.0,0.6249370574951172
1565254554408857606,2022-09-01 15:25:41+07:00,2022,9,2022-09-01,arissetyawan,"""Data BPS menunjukkan jumlah orang miskin dan persentase penduduk miskin di Yogyakarta dari 2013 hingga 2022 tidak mengalami penurunan, lebih buruk dari angka nasional. Ini dibarengi indeks ketimpangan yg meningkat di YK sejak UU Keistimewaan disahkan."" https://t.co/fcBHGXP1ze","data bps menunjukkan jumlah orang miskin dan persentase penduduk miskin di yogyakarta dari hingga tidak mengalami penurunan, lebih buruk dari angka nasional. ini dibarengi indeks ketimpangan yg meningkat di yk sejak uu keistimewaan disahkan.",0,0,0,0,neutral,0.8948306441307068,0.0,0.8948306441307068,0.0
1565220407694835713,2022-09-01 13:10:00+07:00,2022,9,2022-09-01,kepripostcom,"Berdasarkan data yang di keluarkan oleh #BPS (Badan Pusat Statistik) Provinsi Kepulauan Riau, Persentase Penduduk #Miskin di Provinsi Kepulauan Riau pada Maret 2022 sebesar 6,24 persen atau sekitar 151,68 Ribu Jiwa. https://t.co/hl9JFYVr54","berdasarkan data yang di keluarkan oleh bps badan pusat statistik provinsi kepulauan riau, persentase penduduk miskin di provinsi kepulauan riau pada maret sebesar , persen atau sekitar , ribu jiwa.",0,0,0,0,neutral,0.9071199297904968,0.0,0.9071199297904968,0.0
1586622632325095426,2022-10-30 14:34:48+07:00,2022,10,2022-10-30,VastExpanse93,"@nsnsnnqx @itskepinnnn @worksfess Wkwkwk gk bisa lu bikin korelasi UMK vs Jumlah penduduk miskin terus ambil kesimpulan  UMK tinggi gk bikin buruh sejahtera. Dangkal. Berapa sih persentase buruh pabrik di jatim vs jumlah penduduk ? 
Dan justru karna banyak yg dibayar di bawah UMK makanya  susah sejahtera",wkwkwk gk bisa lu bikin korelasi umk vs jumlah penduduk miskin terus ambil kesimpulan umk tinggi gk bikin buruh sejahtera. dangkal. berapa sih persentase buruh pabrik di jatim vs jumlah penduduk dan justru karna banyak yg dibayar di bawah umk makanya susah sejahtera,2,0,2,0,negative,0.9984942674636841,0.0,0.0,0.9984942674636841
1579665267755724800,2022-10-11 09:48:43+07:00,2022,10,2022-10-11,harisfirdaus,"Nderek mangayubagya pelantikan Gubernur dan Wakil Gubernur DIY. 

Sejumlah persoalan yang perlu mendapat perhatian: persentase penduduk miskin tertinggi di Jawa, rasio gini tertinggi se-Indonesia, dan UMR terendah kedua di Indonesia. 

Selengkapnya: https://t.co/KsSuMFMg48 https://t.co/z7gVgsUk8B","nderek mangayubagya pelantikan gubernur dan wakil gubernur diy. sejumlah persoalan yang perlu mendapat perhatian persentase penduduk miskin tertinggi di jawa, rasio gini tertinggi se indonesia, dan umr terendah kedua di indonesia. selengkapnya",26,13,1,0,neutral,0.9934670329093933,0.0,0.9934670329093933,0.0
1576056048309645313,2022-10-01 10:46:58+07:00,2022,10,2022-10-01,marbun_pm,"@bachrum_achmadi Maret 2018 Persentase penduduk miskin Jakarta 3,57%.
- Maret 2019 turun menjd 3,47%.
- Sept 2019 Turun 3,42% 
- Maret 2020 melesat menjd  4,53% 
- Sept 2020 naik menjd 4,69% 
- Maret 2021 naik menjd 4,72%.
- Sept 2021 turun menjd 4,67%.
- Maret 2022 naik menjd 4,69%.","maret persentase penduduk miskin jakarta , . maret turun menjd , . sept turun , maret melesat menjd , sept naik menjd , maret naik menjd , . sept turun menjd , . maret naik menjd , .",5,0,1,0,neutral,0.9755074381828308,0.0,0.9755074381828308,0.0
1597138223540510720,2022-11-28 15:00:00+07:00,2022,11,2022-11-28,NGIndonesia,"Populasi Roma berada di puncak di abad ke-1 SM sampai akhir abad ke-2 M, sekitar 1 juta penduduk. Diperkirakan orang miskin merupakan persentase yang cukup besar dari jumlah tersebut. https://t.co/aBmartaYcZ","populasi roma berada di puncak di abad ke sm sampai akhir abad ke m, sekitar juta penduduk. diperkirakan orang miskin merupakan persentase yang cukup besar dari jumlah tersebut.",3,1,0,0,negative,0.5247304439544678,0.0,0.0,0.5247304439544678
1596094881939992577,2022-11-25 17:54:08+07:00,2022,11,2022-11-25,yanpanjie,"@detikcom Setelah kompor listrik,skrg rice cooker...
Bukan gak mungkin tahun dpn bagi-bagi kulkas gratis.
Alasannya 2:
1.Memastikan surplus listrik @pln_123 terpakai.
2.Mengurangi persentase penduduk miskin versi bps melalui kenaikan daya PLN,meski absurd","setelah kompor listrik,skrg rice cooker... bukan gak mungkin tahun dpn bagi bagi kulkas gratis. alasannya .memastikan surplus listrik terpakai. .mengurangi persentase penduduk miskin versi bps melalui kenaikan daya pln,meski absurd",2,0,0,0,positive,0.955411434173584,0.955411434173584,0.0,0.0
1596094854823833600,2022-11-25 17:54:02+07:00,2022,11,2022-11-25,yanpanjie,"Setelah kompor listrik,skrg rice cooker...
Bukan gak mungkin tahun dpn bagi-bagi kulkas gratis.
Alasannya 2:
1.Memastikan surplus listrik @pln_123 terpakai.
2.Mengurangi persentase penduduk miskin versi bps melalui kenaikan daya PLN,meski absurd","setelah kompor listrik,skrg rice cooker... bukan gak mungkin tahun dpn bagi bagi kulkas gratis. alasannya .memastikan surplus listrik terpakai. .mengurangi persentase penduduk miskin versi bps melalui kenaikan daya pln,meski absurd",0,0,0,0,positive,0.955411434173584,0.955411434173584,0.0,0.0
1593454530137534464,2022-11-18 11:02:19+07:00,2022,11,2022-11-18,kemenkumaceh,"1 Banda Aceh - Meskipun mengalami penurunan, Badan Pusat Statistik (BPS) mencatat selama periode September 2021-Maret 2022, persentase penduduk miskin di Aceh mencapai 14,64 persen.

Kemenkumham Aceh","banda aceh meskipun mengalami penurunan, badan pusat statistik bps mencatat selama periode september maret , persentase penduduk miskin di aceh mencapai , persen. kemenkumham aceh",0,0,1,0,neutral,0.952349841594696,0.0,0.952349841594696,0.0
1589776350222614530,2022-11-08 07:26:33+07:00,2022,11,2022-11-08,mbenk5,"Menurunnya jumlah penduduk miskin perdesaan dari 17,7 juta tahun 2014 menjadi 17,1 juta tahun 2017 dan, adanya penurunan persentase penduduk miskin perdesaan dari 14,09% pada tahun 2015 menjadi 13,93% di tahun 2017. Pencapaian ini akan dapat ditingkatkan lagi di tahun2 mendatang","menurunnya jumlah penduduk miskin perdesaan dari , juta tahun menjadi , juta tahun dan, adanya penurunan persentase penduduk miskin perdesaan dari , pada tahun menjadi , di tahun . pencapaian ini akan dapat ditingkatkan lagi di tahun2 mendatang",0,0,1,0,neutral,0.7621694803237915,0.0,0.7621694803237915,0.0
1589129451342041089,2022-11-06 12:36:00+07:00,2022,11,2022-11-06,cari_cahya,"@k_homb @CutSarina5 Sekali lagi, coba baca data ini baik². Di perkotaan, masih lbh besar persentase penduduk miskin di DIY. DI perdesaan, masih lbh besar persentase penduduk miskin di Jatim. 
Atau sodare punya data lain?

https://t.co/7471kAT9NC","sekali lagi, coba baca data ini baik. di perkotaan, masih lbh besar persentase penduduk miskin di diy. di perdesaan, masih lbh besar persentase penduduk miskin di jatim. atau sodare punya data lain",0,0,0,0,negative,0.9700971841812134,0.0,0.0,0.9700971841812134
